PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1458,829161666,0.727452,-0.058986,-0.682706,-0.035352,2.055346012,13.88367939,7.404423714,49.73340225,89.89028931,-50.25584793,-0.533691406,-0.106201172,0.625732422
1459,829169999,0.738687,-0.048555,-0.671529,-0.032172,8.623091698,3.646974087,29.74675179,138.1301575,219.1825867,-51.33455276,-0.540039063,-0.110595703,0.599853516
1460,829178332,0.758878,-0.037199,-0.649457,-0.03047,23.51676559,-1.677940607,76.19268036,135.0601501,414.0188293,-63.65008163,-0.550048828,-0.112792969,0.539306641
1461,829186665,0.753322,-0.05147,-0.653361,-0.054586,9.94386673,-4.39653492,14.01388359,-365.3609924,-84.62430573,-128.288147,-0.557128906,-0.129394531,0.516357422
1462,829194998,0.748809,-0.058253,-0.65678,-0.067336,6.267316818,-3.84895587,-36.28689575,-185.2126312,-72.64553833,-76.68153381,-0.559326172,-0.150390625,0.55078125
1463,829203331,0.753577,-0.054201,-0.652057,-0.063317,14.09734249,-11.75623226,-15.25572681,77.71853638,91.61968994,13.25297546,-0.560302734,-0.157714844,0.546630859
1464,829211664,0.756764,-0.056222,-0.648315,-0.061945,7.259856224,-8.15814209,1.723444343,-9.323781967,63.97664642,38.17368698,-0.562744141,-0.15234375,0.529296875
1465,829219997,0.754309,-0.058826,-0.651155,-0.059644,3.881767035,-1.500350475,-5.583741188,-5.822615147,-56.03918076,43.13499451,-0.561279297,-0.146484375,0.53125
1466,829228330,0.752205,-0.0603,-0.653808,-0.05558,5.581921101,6.026267529,-8.094818115,21.80789185,-51.46783066,51.74785995,-0.557861328,-0.139160156,0.540283203
1467,829236663,0.752807,-0.061394,-0.653438,-0.050339,3.631788731,7.473167896,-14.02354145,36.09808731,3.687443256,65.10971069,-0.555419922,-0.131347656,0.542236328
1468,829244996,0.751173,-0.061576,-0.655875,-0.042159,4.855455399,5.235962391,-10.4789362,72.16182709,-47.54575729,83.40587616,-0.553955078,-0.118652344,0.540283203
1469,829253329,0.742159,-0.063888,-0.666362,-0.03291,9.308550835,14.98123646,-11.96078777,58.21300125,-199.4062958,102.5573044,-0.549072266,-0.103759766,0.555664063
1470,829261662,0.723791,-0.067487,-0.68622,-0.026021,16.85391998,11.89303207,-19.44862366,19.49332237,-379.3156738,77.79324341,-0.5390625,-0.087646484,0.597412109
1471,829269995,0.701599,-0.074866,-0.708218,-0.024168,26.13866043,-1.805860281,-26.98592567,-68.48632813,-433.4058533,60.00418091,-0.522705078,-0.081054688,0.661865234
1472,829278328,0.683007,-0.091887,-0.72376,-0.035092,29.86689568,0.600480318,-27.35143661,-284.3796692,-326.0943298,38.46306992,-0.504394531,-0.076416016,0.720458984
1473,829286661,0.667225,-0.121169,-0.732194,-0.063436,25.60439301,7.130384445,-26.06165886,-572.9477539,-215.2878876,7.214082718,-0.488525391,-0.093505859,0.779052734
1474,829294994,0.660685,-0.152236,-0.728444,-0.098449,29.432827,15.37999344,-20.70232201,-651.8127441,-0.81304419,-7.627419949,-0.480712891,-0.132568359,0.821289063
1475,829303327,0.680168,-0.164999,-0.703654,-0.122559,36.19632339,9.589729309,-10.96820545,-350.1078796,453.121582,-12.66610909,-0.489501953,-0.165283203,0.805419922
1476,829311660,0.705497,-0.166997,-0.675031,-0.136824,22.98696709,-7.61316967,9.357778549,-147.5878754,541.3536377,-6.150788784,-0.520751953,-0.179199219,0.735839844
1477,829319993,0.725715,-0.170904,-0.648963,-0.151589,9.011210442,-16.43596268,39.67571259,-177.3719482,466.6364441,-8.814539909,-0.54296875,-0.184326172,0.663330078
1478,829328326,0.7267,-0.188272,-0.637972,-0.171627,-7.887947083,-20.06322861,63.08908081,-372.5601501,128.768158,-16.83070755,-0.557861328,-0.195556641,0.622802734
1479,829336659,0.712624,-0.210608,-0.64205,-0.188642,-3.191043615,-16.78153038,23.86063004,-399.076416,-173.5470276,-17.60007286,-0.557617188,-0.210693359,0.643554688
1480,829344992,0.701905,-0.225961,-0.644396,-0.202552,2.864409924,-7.283565998,1.023561478,-298.0107422,-117.7825012,-35.0932579,-0.552246094,-0.228759766,0.676269531
1481,829353325,0.696477,-0.232096,-0.64565,-0.210213,-3.625432968,-5.52361536,-6.355844498,-140.3072052,-54.09502792,-38.32006836,-0.548828125,-0.242919922,0.691162109
1482,829361658,0.693051,-0.233307,-0.647627,-0.214079,-5.734918594,-7.32930088,-3.477636337,-50.90423203,-41.1212616,-42.21963501,-0.548095703,-0.251708984,0.700195313
1483,829369991,0.689591,-0.232832,-0.650633,-0.216639,-1.881697536,-7.883816242,1.150588274,-20.27314377,-50.46665192,-48.18946075,-0.544189453,-0.259033203,0.707519531
1484,829378324,0.685033,-0.234253,-0.653704,-0.220294,-0.464218199,-4.472851276,0.178517833,-52.95539474,-62.14278412,-44.24341965,-0.546630859,-0.266357422,0.715087891
1485,829386657,0.679726,-0.237136,-0.657099,-0.223522,-0.272651523,-1.599006414,-2.922067642,-62.7440567,-78.64606476,-31.2269249,-0.543701172,-0.275146484,0.728027344
1486,829394990,0.674796,-0.240187,-0.660622,-0.224815,0.083491154,-0.406557351,-4.138804913,-45.24557495,-83.21260834,-10.87973309,-0.540771484,-0.281005859,0.739990234
1487,829403323,0.67089,-0.242877,-0.663755,-0.224386,0.286247075,-1.045696735,-5.301881313,-24.05961037,-74.89440918,6.273997784,-0.535888672,-0.285400391,0.751708984
1488,829411656,0.667743,-0.244948,-0.666653,-0.222927,0.329594135,-3.646504879,-7.328249454,-7.113180161,-67.34207916,13.23322773,-0.533203125,-0.281982422,0.761230469
1489,829419989,0.664848,-0.243571,-0.671895,-0.217281,0.353646964,-8.602711678,-10.68336201,70.93452454,-90.05086517,12.99495792,-0.529296875,-0.279296875,0.772705078
1490,829428322,0.661512,-0.237,-0.681559,-0.204238,4.342730522,-12.47694016,-8.83206749,198.5417633,-143.8430176,16.46356583,-0.525390625,-0.270019531,0.788574219
1491,829436655,0.673208,-0.23037,-0.678093,-0.184155,42.44625854,-24.97015953,17.02110481,277.1963501,93.73415375,164.9923553,-0.515625,-0.246582031,0.804443359
1492,829444988,0.708489,-0.239756,-0.633868,-0.196912,56.99459076,-8.434511185,73.93801117,-205.9629669,754.8768311,199.252182,-0.535888672,-0.209716797,0.713623047
1493,829453321,0.700122,-0.262702,-0.631671,-0.20448,12.68592834,-4.13646841,6.372004986,-322.8447266,-89.33062744,111.1410751,-0.551269531,-0.203369141,0.676757813
1494,829461654,0.701701,-0.266929,-0.629499,-0.200243,15.51344681,5.235495567,-22.3532753,-4.019260883,6.826127052,90.0592804,-0.543701172,-0.194580078,0.700683594
1495,829469987,0.709427,-0.269282,-0.619879,-0.199882,7.472907543,11.77920914,-10.2227211,-17.47156525,151.3031769,80.71221161,-0.546386719,-0.180908203,0.681152344
1496,829478320,0.710324,-0.274809,-0.616093,-0.200874,4.047343254,5.359054089,-2.647913933,-69.19319153,32.45029831,54.19385147,-0.548828125,-0.173095703,0.668457031
1497,829486653,0.708889,-0.276844,-0.616839,-0.200863,1.051342368,-4.548913002,-6.986952305,-22.94015884,-25.66759109,10.86394405,-0.547363281,-0.168212891,0.670898438
1498,829494986,0.707874,-0.275681,-0.619436,-0.198027,7.082496166,-7.268430233,-9.106287956,38.93829346,-42.11816788,5.364340305,-0.545898438,-0.168212891,0.676269531
1499,829503319,0.709508,-0.269092,-0.62291,-0.190195,13.38634491,-6.66092968,-8.497169495,146.5732727,-31.96536446,11.86573696,-0.546875,-0.162841797,0.681152344
1500,829511652,0.709702,-0.256118,-0.631259,-0.179557,20.34528732,-2.089463949,-10.20644855,240.5201416,-85.84616852,-37.46522141,-0.543945313,-0.156738281,0.681152344
1501,829519985,0.706361,-0.239327,-0.643647,-0.171749,31.11812401,1.104620695,-9.558810234,250.7052155,-136.5526581,-121.1866302,-0.540039063,-0.157226563,0.693115234
1502,829528318,0.701804,-0.227113,-0.652125,-0.175004,23.82371902,1.41291666,-18.02868462,95.11238098,-83.72640991,-178.1243896,-0.541259766,-0.170898438,0.703125
1503,829536651,0.70023,-0.212834,-0.657252,-0.180006,18.86216736,-0.984879792,-31.29564667,100.6149216,-14.22410583,-195.8601227,-0.543701172,-0.195800781,0.710449219
1504,829544984,0.701049,-0.193822,-0.66286,-0.177714,20.02905846,1.977955818,-24.71802902,220.387558,-6.856797695,-163.9077148,-0.546142578,-0.217041016,0.705078125
1505,829553317,0.699978,-0.177648,-0.669756,-0.172922,18.64809036,2.35481739,-10.43927193,213.8605194,-50.1039505,-121.9660187,-0.552001953,-0.228271484,0.70703125
1506,829561650,0.698297,-0.163769,-0.676693,-0.166281,18.15698051,1.592137456,-0.670749187,207.385498,-66.08360291,-84.59024811,-0.549072266,-0.237548828,0.711669922
1507,829569983,0.700871,-0.146993,-0.680149,-0.156756,16.472929,1.447175145,0.226142406,263.7005005,7.082631111,-66.27057648,-0.549072266,-0.234130859,0.710449219
1508,829578316,0.706529,-0.130019,-0.679701,-0.148059,13.31662464,3.25455451,7.222666264,255.6660919,75.63226318,-61.56931305,-0.551513672,-0.232177734,0.69921875
1509,829586649,0.714907,-0.117375,-0.674353,-0.142759,11.55981064,5.942690849,12.48794651,176.6837769,145.9478302,-39.80511093,-0.55859375,-0.232666016,0.676269531
1510,829594982,0.7256,-0.10947,-0.665123,-0.138327,6.757573128,10.15185738,15.06467438,118.2024765,197.6644592,6.434456348,-0.564941406,-0.229980469,0.647949219
1511,829603315,0.737289,-0.106277,-0.653862,-0.13258,-3.774881601,12.66123199,13.21242142,80.84365845,216.1039581,67.59275818,-0.572021484,-0.222167969,0.612792969
1512,829611648,0.743941,-0.099114,-0.650884,-0.11437,-15.6492033,12.46766567,17.42114258,240.8839722,75.85409546,136.9749451,-0.574951172,-0.202148438,0.586425781
1513,829619981,0.741634,-0.095617,-0.656998,-0.095881,-10.34526348,0.841217101,24.78220367,208.0016937,-103.5130386,146.1625977,-0.572021484,-0.175292969,0.583496094
1514,829628314,0.733632,-0.101445,-0.665974,-0.089299,-6.350982189,-5.831839085,12.6842804,1.530353904,-180.7842865,97.6991272,-0.565185547,-0.152099609,0.602783203
1515,829636647,0.724816,-0.106088,-0.675339,-0.085481,-2.933269262,-5.764166355,-1.91206038,-12.4326601,-186.8610077,57.41650391,-0.556884766,-0.141845703,0.635009766
1516,829644980,0.716876,-0.105887,-0.684398,-0.080489,-0.687191606,-3.81329298,-5.69609642,47.67951584,-171.6858521,25.61870193,-0.545410156,-0.135986328,0.658935547
1517,829653313,0.708059,-0.102502,-0.694712,-0.074317,0.928607821,-1.66669178,-1.421858191,90.24024963,-190.4852142,4.482858658,-0.541992188,-0.12890625,0.685791016
1518,829661646,0.699969,-0.097618,-0.704233,-0.067628,3.103322506,-0.721433461,-0.830566287,110.0342789,-175.0483551,-2.946772337,-0.530761719,-0.122070313,0.706542969
1519,829669979,0.693773,-0.091812,-0.711751,-0.060518,4.493319988,-0.443403631,-1.305922866,123.6559448,-137.1217194,-3.377260685,-0.527099609,-0.12109375,0.7265625
1520,829678312,0.690523,-0.086597,-0.716076,-0.053999,5.234284401,-0.60937494,-3.237948656,113.2901459,-77.56556702,3.254842043,-0.520751953,-0.115966797,0.737304688
1521,829686645,0.690129,-0.083948,-0.717082,-0.049712,4.397618771,2.157433748,-4.154762268,67.89507294,-17.18563843,13.3968811,-0.514892578,-0.110595703,0.739990234
1522,829694978,0.689311,-0.086181,-0.717559,-0.050352,3.974571943,10.12783337,-7.56654501,-27.87566757,-13.97071075,15.10899639,-0.514892578,-0.107666016,0.741455078
1523,829703311,0.686003,-0.092851,-0.719318,-0.057987,4.435118198,16.20011139,-14.76992702,-141.029892,-45.48620605,-10.66648674,-0.515380859,-0.108642578,0.747802734
1524,829711644,0.692415,-0.092306,-0.712839,-0.062486,14.31350231,18.62527466,-7.353065491,-37.40249252,131.9310455,-33.64665985,-0.512451172,-0.119384766,0.750732422
1525,829719977,0.710981,-0.08133,-0.696121,-0.057528,15.04750347,11.48399353,12.55551434,162.5630341,343.7576599,-22.94379997,-0.525390625,-0.120117188,0.708007813
1526,829728310,0.723097,-0.074194,-0.684874,-0.05075,-1.592723608,1.286763906,21.43722725,139.547699,223.4111633,20.39156914,-0.540527344,-0.114746094,0.659912109
1527,829736643,0.723881,-0.077166,-0.683513,-0.053425,-3.855156422,-1.028133512,34.39234924,-54.72057343,20.97418976,3.593009472,-0.544189453,-0.110351563,0.641113281
1528,829744976,0.728063,-0.082559,-0.677772,-0.06113,14.28692245,-1.76125443,22.20502853,-125.6506729,100.0639648,-16.57829666,-0.544677734,-0.115478516,0.641113281
1529,829753309,0.747538,-0.076383,-0.656766,-0.063357,37.75,-9.424991608,40.53860474,45.77827454,398.9960938,-39.36694336,-0.547851563,-0.119873047,0.604736328
1530,829761642,0.757842,-0.075137,-0.643281,-0.078882,32.43395233,-17.3904686,43.33690262,-128.1009827,248.4890594,-147.4574585,-0.564697266,-0.134277344,0.547119141
1531,829769975,0.751757,-0.085279,-0.646077,-0.100877,0.036593512,-3.030210495,-15.79836464,-303.311676,-71.86772919,-148.7349548,-0.571289063,-0.162597656,0.551269531
1532,829778308,0.750235,-0.080143,-0.648138,-0.103163,6.129445553,0.194541454,-31.50128365,34.08584595,-25.62392616,-73.52715302,-0.573730469,-0.185058594,0.562988281
1533,829786641,0.751172,-0.077774,-0.647618,-0.101411,11.18223858,-0.093839049,-3.924791574,40.60367584,14.53935528,-0.866979301,-0.57421875,-0.188476563,0.560058594
1534,829794974,0.750493,-0.080459,-0.648213,-0.100544,7.521589756,-0.449057013,-4.305815697,-19.68126297,-17.46790886,31.5494194,-0.57421875,-0.187988281,0.55859375
1535,829803307,0.748656,-0.081343,-0.651007,-0.095341,3.780182123,-0.26586777,-10.85000134,37.70730209,-51.72694778,56.50499344,-0.572265625,-0.180664063,0.565185547
1536,829811640,0.744484,-0.080795,-0.657303,-0.084677,8.382457733,5.220987797,-12.39251137,104.9312363,-113.9776535,92.64741516,-0.568847656,-0.168945313,0.573974609
1537,829819973,0.736401,-0.079662,-0.668242,-0.069443,15.96577168,7.656934261,-13.12471867,153.2853699,-201.2554321,124.4390106,-0.560791016,-0.150634766,0.596435547
1538,829828306,0.724029,-0.081494,-0.682516,-0.057588,27.03275299,7.498456955,-18.97493362,90.70290375,-273.6113892,109.7074661,-0.551025391,-0.126220703,0.627685547
1539,829836639,0.70868,-0.088322,-0.69812,-0.051025,40.85887909,7.932767391,-25.74663734,-10.98580074,-312.8151855,100.0644989,-0.534667969,-0.111328125,0.670410156
1540,829844972,0.694592,-0.092372,-0.712118,-0.043588,39.66001129,3.729212046,-23.60461426,24.8838768,-284.1671143,84.75428009,-0.519042969,-0.096923828,0.716064453
1541,829853305,0.682457,-0.095991,-0.723489,-0.040051,26.9491291,-1.865258217,-8.567436218,-8.291671753,-234.7371368,47.76627731,-0.502929688,-0.087646484,0.748779297
1542,829861638,0.67269,-0.113681,-0.729028,-0.055546,18.94130707,-2.121121407,-13.5108757,-329.8540039,-139.0538025,18.16761971,-0.489501953,-0.089111328,0.782226563
1543,829869971,0.668373,-0.138119,-0.726167,-0.082974,20.41019821,6.346178055,-23.59485435,-509.8446045,6.781795025,-7.279581547,-0.484619141,-0.11328125,0.811035156
1544,829878304,0.681525,-0.150556,-0.708923,-0.101427,23.63525009,7.046065331,-16.72590446,-293.1096497,310.1313782,2.620359659,-0.489501953,-0.141845703,0.803466797
1545,829886637,0.703436,-0.151525,-0.685983,-0.107926,13.83526516,0.499583602,6.638766766,-58.84505081,440.1759033,26.86629295,-0.510986328,-0.149414063,0.751220703
1546,829894970,0.721282,-0.149991,-0.667638,-0.107315,-9.144187927,-6.077897072,35.18350601,30.80742836,346.2310181,56.42443085,-0.529785156,-0.145019531,0.691162109
1547,829903303,0.71671,-0.160691,-0.668713,-0.11546,-31.35361481,-12.01477051,45.87627792,-188.5466919,-52.2276268,8.758122444,-0.541015625,-0.137207031,0.670898438
1548,829911636,0.703858,-0.17805,-0.675587,-0.128319,-4.94952631,-4.769710064,10.30826187,-306.6115112,-185.7116547,-2.445463181,-0.529296875,-0.151367188,0.705566406
1549,829919969,0.696707,-0.187818,-0.678374,-0.138325,-3.798467398,-1.843556643,-4.578992367,-199.8964233,-86.75928497,-25.26526451,-0.525146484,-0.165039063,0.732910156
1550,829928302,0.691689,-0.191516,-0.681225,-0.1443,-6.673433781,-2.938604355,1.269351602,-98.47386169,-66.33639526,-39.39663696,-0.524169922,-0.176757813,0.746826172
1551,829936635,0.685474,-0.19453,-0.685434,-0.149888,-5.919884682,-3.44112277,3.281718969,-88.79750824,-90.12513733,-48.05845642,-0.521240234,-0.187988281,0.758789063
1552,829944968,0.678594,-0.197462,-0.690111,-0.155782,-2.711910963,-3.199939013,-1.482814074,-91.76790619,-99.796875,-54.32112503,-0.514892578,-0.197753906,0.774169922
1553,829953301,0.672322,-0.198294,-0.694898,-0.160569,0.539160192,-1.890457392,-5.009219646,-59.7340126,-93.59336853,-62.94970322,-0.510742188,-0.212402344,0.793457031
1554,829961634,0.667227,-0.196648,-0.699478,-0.163924,1.184453607,-2.097946882,-4.917212486,-20.412117,-78.83778381,-70.20031738,-0.5078125,-0.224609375,0.804443359
1555,829969967,0.663341,-0.193996,-0.70325,-0.166692,1.191370487,-2.960601568,-2.497533083,-4.074128628,-59.12752151,-69.58957672,-0.503417969,-0.235839844,0.814453125
1556,829978300,0.660637,-0.191286,-0.706031,-0.168795,1.640110493,-4.494695663,0.296455473,3.787299395,-40.29073334,-58.74113083,-0.502441406,-0.244140625,0.819335938
1557,829986633,0.659374,-0.188641,-0.707735,-0.169569,3.546509981,-3.207568169,1.333617687,17.36980629,-20.17271233,-39.85181046,-0.502441406,-0.251953125,0.823242188
1558,829994966,0.659594,-0.185822,-0.708403,-0.169039,5.496127605,-0.70343107,0.999804437,33.09001541,0.679380119,-23.58234596,-0.5,-0.254882813,0.824462891
1559,830003299,0.661354,-0.182379,-0.708048,-0.167389,5.651368141,-3.04449296,2.526308537,51.1894989,23.55741882,-13.29282856,-0.501464844,-0.254882813,0.822753906
1560,830011632,0.663555,-0.178747,-0.707469,-0.165026,4.779057503,-4.939938068,5.890356541,60.47228241,28.52482796,-7.080032825,-0.504394531,-0.253417969,0.81640625
1561,830019965,0.665285,-0.175573,-0.707233,-0.162465,5.107359886,-6.279219151,8.950767517,57.83717346,19.27816963,-2.736710787,-0.503417969,-0.251464844,0.811523438
1562,830028298,0.665952,-0.173339,-0.707748,-0.159868,4.954846382,-6.817922115,9.629888535,48.58980179,-0.031992242,2.604857683,-0.505371094,-0.247558594,0.808349609
1563,830036631,0.665434,-0.171987,-0.709167,-0.157169,4.027761936,-6.036548138,6.267706871,40.77408981,-22.10746002,7.304797649,-0.50390625,-0.24609375,0.810546875
1564,830044964,0.664706,-0.170282,-0.710886,-0.154316,2.723179579,-6.411133766,2.934290409,45.59835434,-26.45746803,4.143176556,-0.504882813,-0.241699219,0.810546875
1565,830053297,0.666597,-0.165739,-0.711142,-0.149861,5.804055691,-3.8843925,9.034440994,90.13043213,14.89006233,0.101010472,-0.500976563,-0.23828125,0.811523438
1566,830061630,0.678352,-0.155625,-0.703738,-0.142738,21.37244987,3.836678505,25.48899841,174.1596832,186.8368225,7.753708363,-0.506347656,-0.233398438,0.796142578
1567,830069963,0.698275,-0.151962,-0.686386,-0.134891,36.78847885,-0.979509354,43.77469635,118.9377365,344.5044861,114.2658386,-0.519287109,-0.216308594,0.751220703
1568,830078296,0.695353,-0.173436,-0.683562,-0.138379,19.32090378,-6.289933205,23.01978302,-250.2457275,-33.61371613,169.9581604,-0.530029297,-0.196289063,0.721435547
1569,830086629,0.690792,-0.186208,-0.685476,-0.135124,25.5522747,-2.552498817,-35.25342941,-98.51605225,-93.86165619,138.2132874,-0.516357422,-0.184570313,0.750244141
1570,830094962,0.699399,-0.181516,-0.679696,-0.12613,18.04620361,8.085176468,-26.26045609,140.8982239,121.1203079,72.27349091,-0.514892578,-0.166503906,0.740478516
1571,830103295,0.70277,-0.182229,-0.676448,-0.123805,13.13187218,7.296082973,-3.793732882,17.89486313,55.10764694,43.25698853,-0.518554688,-0.154296875,0.722412109
1572,830111628,0.696784,-0.186037,-0.681129,-0.126281,9.910448074,2.47542882,-7.114215374,-66.61948395,-101.8079453,-10.17082882,-0.518066406,-0.151367188,0.727539063
