timestamp,x,y,z
3003942,16.075556,-23.227959,8.088029
,19.32034,-23.857294,0.598227
,18.27464,-20.356468,-5.757337
,14.934139,-12.62259,-7.839167
,9.806137,-4.16366,-10.325398
,2.9719918,3.5486827,-11.1294155
,-3.2615337,9.932961,-10.248825
,-6.535032,13.98894,-8.698221
3003981,-9.574025,15.9271965,-5.467795
,-10.868588,16.525423,-6.4943523
,-10.82073,16.18563,-5.541975
,-9.949712,14.505809,-3.6850784
,-7.961205,11.916682,-2.680057
,-5.0968943,9.509417,-0.859054
,-1.3783151,6.8150024,0.83751786
,2.6106627,4.4651666,1.3854938
3004019,5.807588,2.4264088,2.474267
,7.609448,0.78248096,3.4146798
,8.566611,-0.6676214,3.256748
,6.9705415,-1.8832186,2.3809435
,6.4536734,-1.3759222,6.5924616
,5.728622,-0.27997026,8.583362
,9.073908,7.0399356,10.550332
,2.8068812,23.907545,5.9176617
3004057,-7.492195,57.587727,39.762955
,14.359841,45.867264,78.40124
,78.32227,3.050958,-21.174843
,49.88256,-15.269147,-45.288177
,-4.4220943,-3.1873536,-37.02786
,-19.186337,5.3768644,0.2632199
,-15.020284,19.035583,-6.882004
,-51.418808,34.768955,4.2043395
3004096,-78.40124,49.18144,-31.773033
,-78.40124,39.45427,-45.285786
,-40.231964,1.170132,-25.048962
,-26.98961,-13.565396,-8.583362
,-16.250238,2.6633067,-19.629025
,-7.360585,17.087757,-22.99824
,-3.201711,23.62279,-21.380634
,0.16032484,24.812063,-21.366276
3004134,3.9698346,28.59286,-14.127729
,5.963127,26.01091,-12.074615
,10.002356,25.616081,-1.3854938
,15.630476,29.057083,27.40119
,19.96164,25.01307,43.74954
,42.82827,10.447436,37.30065
,53.40971,-4.5704546,32.555515
,58.33192,-11.134201,31.579208
3004172,32.94556,23.967367,24.589523
,13.704185,-15.587403,20.964268
,5.886554,-14.307198,21.136557
,-0.6676214,3.82626,13.570182
,0.7322299,-0.5264398,5.55394
,-1.5506045,-3.2878556,9.440022
,-3.9004402,-7.2265825,10.12918
,-8.119137,-11.1294155,9.827674
3004211,-11.880789,-13.443357,6.6163907
,-14.627847,-12.756593,-1.0289505
,-14.386164,-13.0916,-6.121059
,-14.058335,-11.194024,-7.674056
,-13.0509205,-8.207675,-8.537896
,-9.073908,-3.098816,-13.065278
,-5.9750915,0.12682413,-13.024599
,-2.60827,5.0873227,-10.160288
3004250,0.4785816,8.377571,-6.4967456
,2.2301903,8.4541445,-4.788209
,3.330928,9.521381,-3.8956544
,3.3237493,13.941083,-2.8475606
,2.392908,13.694613,2.4359803
,1.040915,11.184452,3.926762
,0.52165395,8.889653,2.2325833
,-0.6580497,8.200496,2.555626
3004288,-1.1342385,7.965991,1.2275618
,-1.8688612,7.111723,0.6939433
,-2.8451676,4.5393467,-0.08135887
,-3.383572,3.1466742,-0.2632199
,-4.716422,1.4620669,4.8217096
,-2.0435436,9.093051,11.385457
,-5.266791,17.506516,28.296139
,-8.468502,43.024487,42.998165
3004327,-16.841288,78.348595,78.40124
,-78.279205,78.348595,25.257145
,-78.40124,67.61162,27.42512
,0.5695121,-26.362669,-57.453724
,31.880714,-20.610117,-15.307433
,27.197794,-15.910446,8.368
,38.37746,9.4495945,8.487645
,55.32882,14.812101,-12.043507
3004365,66.00119,20.681904,-13.653934
,56.17591,18.224388,-28.616787
,34.713917,-5.857839,-31.708426
,22.333012,-14.627847,-3.7951522
,11.66782,-5.5563326,6.633141
,6.5661397,6.0995226,-5.441473
,5.1638956,11.658248,-5.5874405
,-0.043072347,13.254318,-7.365371
3004403,-7.1165085,12.799665,-9.9425335
,-11.031306,13.510359,-10.193789
,-7.159581,16.058805,-11.648677
,-6.9729342,16.063593,-16.032484
,-5.3577213,13.070064,-15.446221
,-5.135181,9.444808,-10.906875
,-4.407737,9.779816,-7.1189017
,-3.3524642,12.857095,-5.2500405
3004442,-2.3019776,15.336148,-3.929155
,-2.4383733,15.628083,-1.6487137
,-2.81406,14.965247,-1.5841051
,-5.2691836,16.025305,-1.1031306
,-6.58289,16.810179,1.5601761
,-5.790838,16.807787,3.1347096
,-1.9454343,15.465365,9.284483
,-0.10050214,11.933433,18.839365
3004480,1.6152129,9.968855,21.780249
,-0.35893622,9.731957,16.783857
,-5.57069,3.5869691,14.989177
,-14.338305,5.7381935,16.781464
,-17.360548,-8.868117,18.296175
,-14.5895605,-9.4137,9.95689
,-11.316062,-9.959284,3.6396132
,-8.021028,-12.278011,3.2328188
3004518,-3.988978,-9.712814,0.27518442
,0.31107804,-8.600112,-0.9834852
,1.8951832,-7.853524,-1.9478272
,0.93084127,-6.8891826,0.24646953
,1.0265576,-6.4536734,-1.4357449
,1.2825987,-6.24549,-0.39482984
,2.2301903,-2.5819478,2.2038684
,3.1658175,1.3878866,1.9956853
3004557,3.8908687,3.3740003,0.7944455
,4.692493,4.5154176,0.86862564
,4.936569,4.16366,0.7705164
,5.2883267,4.8647823,3.1107805
,6.6163907,5.9511623,3.2734983
,6.956184,11.440494,8.502003
,8.949476,21.440456,11.880789
,7.70995,43.658607,20.650797
3004595,5.436687,75.5489,56.343414
,27.209759,56.400845,51.744244
,78.32227,29.382519,22.682375
,50.3755,-2.9863493,-46.79571
,4.393379,-6.692964,-26.367455
,-19.621847,10.327791,-5.6951213
,-20.229645,16.71207,0.15075321
